EPAFacilityID,SubmissionID,AccidentHistoryID,AccidentDate,AccidentTime,AccidentChemicals,AccidentReleaseDuration,NAICSCode,RE_Gas,RE_Spill,RE_Fire,RE_Explosion,RE_ReactiveIncident,RS_StorageVessel,RS_Piping,RS_ProcessVessel,RS_TransferHose,RS_Valve,RS_Pump,RS_Joint,OtherReleaseSource,WindSpeed,WindSpeedUnitCode,WindDirection,Temperature,StabilityClass,Precipitation,WeatherUnknown,DeathsWorkers,DeathsPublicResponders,DeathsPublic,InjuriesWorkers,InjuriesPublicResponders,InjuriesPublic,OnsitePropertyDamage,OffsiteDeaths,Hospitalization,MedicalTreatment,Evacuated,ShelteredInPlace,OffsitePropertyDamage,ED_Kills,ED_MinorDefoliation,ED_WaterContamination,ED_SoilContamination,ED_Other,InitiatingEvent,CF_EquipmentFailure,CF_HumanError,CF_ImproperProcedure,CF_Overpressurization,CF_UpsetCondition,CF_BypassCondition,CF_Maintenance,CF_ProcessDesignFailure,CF_UnsuitableEquipment,CF_UnusualWeather,CF_ManagementError,CF_Other,OffsiteRespondersNotify,CI_ImprovedEquipment,CI_RevisedMaintenance,CI_RevisedTraining,CI_RevisedOpProcedures,CI_NewProcessControls,CI_NewMitigationSystems,CI_RevisedERPlan,CI_ChangedProcess,CI_ReducedInventory,CI_None,CI_OtherType,CBI_Flag
100000127971,1000047024,1000047877,2016-08-13,1510,"Ammonia (anhydrous) {41534}",00519,31213,No,Yes,No,No,No,No,No,No,No,Yes,No,No,"Gasket failure on outside flange of liquid feed valve at Chiller 1081",,,,,,No,Yes,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,"Pipe support bracket failure allowed pipe movement and gasket failure","Notified and Responded",Yes,No,No,No,No,No,No,No,No,No,"Replacement and/or additional support brackets have been installed on all chillers; design and controls review in process",No
100000209446,1000047016,1000036196,2012-06-30,2115,"Ammonia (anhydrous) {360}",00030,49312,No,Yes,No,No,No,No,No,No,No,Yes,No,No,,5.0,a,W,85.0,C,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",No,No,Yes,No,No,No,No,No,No,No,,No
100000085374,1000046961,1000036157,2009-11-20,0923,"Ammonia (anhydrous) {1288}",00041,42491,Yes,No,No,No,No,No,No,No,No,No,Yes,No,,3.0,a,WSW,37.0,F,No,No,0,0,0,0,0,0,0.0,0,0.0,1.0,4.0,0.0,0.0,No,No,No,Yes,,a,No,Yes,No,No,No,No,No,No,Yes,No,No,,"Notified and Responded",Yes,No,Yes,No,No,No,No,No,No,No,,No
100000051846,1000046942,1000036560,2013-01-26,0845,"Ammonia (anhydrous) {1}",00001,31161,No,Yes,No,No,No,No,No,No,No,No,No,No,"vapor from residual oil in slide valve piston",,,,,,No,Yes,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,No,Yes,No,No,No,No,,"No, not notified",No,No,No,No,No,No,No,No,No,No,"covered with all mechanics, importance of following proper methods and procedures when performing the task.",No
100000051846,1000046942,1000039059,2012-01-21,1230,"Ammonia (anhydrous) {1}",00001,31161,Yes,Yes,No,No,No,No,No,No,No,No,No,No,"residual from inside check valve",,,,,,No,Yes,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,d,No,No,No,No,No,No,No,No,No,No,No,,"No, not notified",No,No,Yes,No,No,No,No,No,No,No,,No
100000151569,1000046900,1000036096,2010-11-04,0645,"Ammonia (anhydrous) {650}",00101,49312,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,,5.8,a,N,67.0,,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,Yes,No,No,No,No,No,No,No,No,No,,"Notified and Responded",No,No,No,No,No,No,No,No,No,No,"Reviewed maintenance and refrigeration construction policies and procedures with employees and contractor.",No
100000215867,1000046880,1000036058,2013-12-16,0726,"Chlorine {292}",00003,32518,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,5.0,a,SSE,30.0,D,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,10.0,0.0,0.0,No,No,No,No,,a,No,No,Yes,No,Yes,No,No,Yes,No,No,No,"Startup followiong process inactivity","Notified and Responded",No,No,Yes,Yes,Yes,No,Yes,No,No,No,"Process changes pending",No
100000120308,1000046864,1000036036,2011-12-15,1200,"Ammonia (anhydrous) {1}",00001,31213,No,Yes,No,No,No,No,Yes,No,No,No,No,No,,,,,,,No,Yes,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,,"No, not notified",Yes,No,No,Yes,No,No,No,Yes,No,No,,No
100000018651,1000046797,1000035999,2004-02-23,1805,"Chlorine {20}",00537,22132,Yes,No,No,No,No,Yes,No,No,No,No,No,No,"Fuse plug",3.0,c,S,70.0,D,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,9.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,Yes,No,No,,"Notified and Responded",Yes,No,No,Yes,No,No,Yes,No,No,No,,No
100000018651,1000046797,1000035998,2001-09-12,0300,"Chlorine {1}",00030,22132,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,,3.0,c,SE,80.0,D,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",No,No,Yes,No,No,No,No,No,No,No,,No
100000155388,1000046796,1000035997,2013-12-26,0700,"Ammonia (anhydrous) {10}",00200,311411,Yes,No,No,No,No,No,No,No,No,Yes,No,No,,,c,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,Yes,No,No,,"Notified Only",Yes,No,No,No,No,No,No,No,No,No,,No
100000022619,1000046756,1000036217,2014-06-17,1045,"Ammonia (anhydrous) {1973}",00245,311611,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,,8.1,a,NE,88.0,,No,No,0,0,0,10,0,0,1700000.0,0,2.0,8.0,2500.0,0.0,1700000.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",No,No,No,No,Yes,No,No,No,No,No,,No
100000022619,1000046756,1000035958,2013-01-29,1440,"Ammonia (anhydrous) {71}",00113,311611,Yes,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,corrosion,"Notified Only",No,No,No,No,No,No,No,No,No,No,"Installed a new valve - even though factory tests found valve to be within tolerance",No
100000022619,1000046756,1000035957,2012-05-31,2040,"Ammonia (anhydrous) {68}",00001,311611,No,Yes,No,No,No,No,Yes,No,No,No,No,No,,,,,,,No,Yes,0,0,0,8,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,Yes,No,No,No,No,No,No,No,No,,"Notified and Responded",No,Yes,Yes,Yes,No,No,Yes,No,No,No,,No
100000022619,1000046756,1000035960,2012-05-12,0715,"Ammonia (anhydrous) {5}",00015,311611,Yes,No,No,No,No,No,Yes,No,No,No,No,No,,,,,55.0,,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,"pin hole leak","No, not notified",No,No,No,No,No,No,No,No,No,No,"simple weld to repair pin hole",No
100000022619,1000046756,1000035959,2012-05-11,0500,"Ammonia (anhydrous) {1}",00240,311611,Yes,No,No,No,No,No,Yes,No,No,No,No,No,,,,,35.0,,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,"pin hole leak","No, not notified",No,No,No,No,No,No,No,No,No,No,"simple weld to repair pin hole",No
100000022619,1000046756,1000035956,2011-05-25,0515,"Ammonia (anhydrous) {77}",00006,311611,No,Yes,No,No,No,No,No,No,No,Yes,No,No,,,,,65.0,,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,No,No,No,No,No,No,No,No,No,No,No,,"No, not notified",No,No,Yes,No,No,No,No,No,No,No,,No
100000144444,1000046693,1000038618,2015-02-06,2227,"Phosgene  [Carbonic dichloride] {3}",00001,325199,No,Yes,No,No,No,No,Yes,No,No,No,No,No,,0.9,c,NE,45.0,F,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,25.0,0.0,No,No,No,No,"Air Release",b,No,Yes,No,No,No,No,Yes,Yes,No,No,No,,"Notified Only",Yes,No,Yes,Yes,Yes,No,No,No,No,No,,No
100000144444,1000046693,1000035926,2012-11-09,0800,"Toluene 2,6-diisocyanate  [Benzene, 1,3-diisocyanato-2-methyl-] {1}",00002,325199,No,Yes,No,No,No,No,No,No,No,Yes,No,No,,0.1,a,E,59.0,B,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,"none known",a,Yes,Yes,No,No,No,No,No,No,No,No,No,,"No, not notified",No,No,No,No,No,No,No,No,No,No,"Reviewed hazard awareness, update PPE grid, and investigated the use of different style valve",No
100000144444,1000046693,1000035925,2012-04-26,0945,"Chlorine {1}",00001,325199,Yes,No,No,No,No,No,No,No,No,No,No,No,"hose (prep hose)",12.0,a,S,75.0,D,No,No,0,0,0,1,0,0,500.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,"Air Release",a,No,No,Yes,No,Yes,No,No,Yes,No,No,No,"N2 hose ruptured","No, not notified",No,No,No,Yes,No,No,No,No,No,No,"consider design changes to better manage or prevent solids build up; look at current fresh air use requirements and perform PPE risk assessment and address findings; communicate this incident",No
100000144444,1000046693,1000035924,2011-12-30,1215,"Methane {308} • Ethylene  [Ethene] {11}",00005,325199,Yes,No,No,No,No,No,No,No,No,No,Yes,No,,0.1,a,N,70.0,B,No,No,0,0,0,0,0,0,2000000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,"Air Release",b,Yes,Yes,No,No,No,No,Yes,No,No,No,No,,"Notified Only",No,Yes,No,No,No,No,No,No,No,No,"Relocated C-300 start/stop switch to a safe location; reviewed C-300 SOPs and checklist and updated as necessary",No
100000013317,1000046677,1000035916,2011-01-03,1200,"Ammonia (anhydrous) {218}",00130,31199,Yes,No,No,No,No,No,No,No,No,No,No,No,"Ammonia Compressor Gasket",9.2,a,WSW,31.0,,No,No,0,0,0,0,0,0,100.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,No,No,Yes,No,No,No,No,No,Yes,No,No,,"Notified and Responded",Yes,No,Yes,Yes,No,No,No,Yes,No,No,,No
100000209188,1000046565,1000035827,2009-11-21,1030,"Ammonia (anhydrous) {15}",00010,49312,Yes,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,No,Yes,0,0,0,1,0,0,485000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,No,No,No,No,No,No,,"Notified and Responded",No,No,No,Yes,No,No,No,No,No,No,,No
100000008662,1000046560,1000035824,2014-07-23,0037,"Chlorine {1}",00131,22131,Yes,No,No,No,No,No,No,No,Yes,No,No,No,yolk,,,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,Yes,No,No,No,No,,"Notified and Responded",Yes,No,No,No,No,No,No,No,No,No,,No
100000140938,1000046555,1000035818,2011-03-23,1110,"Ammonia (anhydrous) {680}",00150,311611,No,Yes,No,No,No,No,No,No,No,Yes,No,No,,20.0,a,SSW,75.0,C,No,No,0,0,0,2,0,0,1000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,No,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",No,Yes,No,No,No,No,No,No,No,No,,No
100000227024,1000046542,1000036003,2011-07-01,1100,"Ammonia (anhydrous) {5}",00001,115112,Yes,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,No,Yes,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,Yes,No,No,No,No,No,No,No,No,,"Notified and Responded",No,No,Yes,Yes,No,No,No,No,No,No,,No
100000042535,1000046537,1000035836,2014-07-01,0200,"Ethylene oxide  [Oxirane] {1}",00030,32511,No,No,Yes,No,No,No,No,No,No,No,No,No,"Check valve to a process purge did not work and allowed EO to back up into the nitrogen system",2.0,a,S,85.0,E,No,No,0,0,0,0,0,0,200000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",No,No,No,No,No,No,No,Yes,No,No,,No
100000042535,1000046537,1000035837,2014-05-25,1218,"Chlorine {3}",00005,32511,Yes,No,No,No,No,No,No,No,No,Yes,No,No,,5.0,a,SSW,80.0,C,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,d,No,No,No,No,No,No,Yes,No,No,No,No,"Fugitive Release. Normal Wear & Tear","No, not notified",No,No,No,No,No,No,No,No,No,No,"Tightened Bolts on Packing to avoid another Fugitive Release",No
100000042535,1000046537,1000035807,2012-02-23,1342,"Chlorine {4}",00008,32511,Yes,No,No,No,No,No,No,No,No,No,No,No,"Chlorine Cell",12.7,a,SW,72.0,D,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,No,No,No,No,No,No,Yes,No,No,No,No,,"No, not notified",Yes,No,No,Yes,No,No,No,No,No,No,,No
100000042535,1000046537,1000035806,2011-06-29,2245,"Chlorine {1}",00003,32511,Yes,No,No,Yes,No,No,No,No,No,No,No,No,"Kynar chiller for GC analyzer",8.0,a,ESE,86.0,D,No,No,0,0,0,3,0,0,3000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,No,Yes,No,No,Yes,No,No,No,No,No,Yes,"Chemical reaction","No, not notified",Yes,No,Yes,Yes,Yes,No,No,No,No,No,,No
100000042535,1000046537,1000035805,2011-01-26,1620,"Chlorine {1}",00020,32511,Yes,No,No,No,No,No,Yes,No,No,No,No,No,,6.0,a,ESE,54.0,D,No,No,0,0,0,2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,No,No,Yes,No,No,No,No,No,No,No,No,,"No, not notified",No,No,No,Yes,No,No,No,No,No,No,,No
100000042535,1000046537,1000035796,2010-09-13,1429,"Phosgene  [Carbonic dichloride] {7}",00005,32511,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,"Maintenance - Line Equipment Opening",3.5,a,S,85.0,B,No,No,0,0,0,3,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,Yes,No,No,No,No,No,Yes,No,No,No,No,,"No, not notified",Yes,No,Yes,Yes,No,No,Yes,No,No,No,,No
100000042535,1000046537,1000035797,2010-07-17,1045,"Chlorine {7}",00001,32511,Yes,No,No,No,No,No,Yes,No,No,No,No,No,,6.0,a,N,86.0,B,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,No,No,No,No,No,No,No,No,No,No,,"No, not notified",No,No,Yes,Yes,No,No,No,No,No,No,,No
100000042535,1000046537,1000035798,2010-05-25,1312,"Toluene diisocyanate (unspecified isomer)  [Benzene, 1,3-diisocyanatomethyl-] {1}",00020,32511,Yes,No,No,No,No,No,Yes,No,No,No,No,No,"Hydroblasting and shutdown activity",13.0,a,SE,87.0,B,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,d,No,No,No,No,No,No,Yes,No,No,No,No,"Facility Shutdown Activity","No, not notified",No,No,No,No,No,No,No,No,No,No,"Eliminated tent shelter from decon area and built a scaffold barricade",No
100000042535,1000046537,1000035799,2010-05-17,0610,"Epichlorohydrin  [Oxirane, (chloromethyl)-] {97}",00001,32511,No,Yes,No,No,No,No,Yes,No,No,No,No,No,"open ended pipe",1.0,a,SSE,73.0,B,No,No,0,0,0,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,No,Yes,No,No,No,Yes,,"No, not notified",No,Yes,Yes,No,No,No,No,No,No,No,"Personnel Moves",No
100000042535,1000046537,1000035804,2010-03-10,1515,"Chlorine {7}",00007,32511,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,6.6,a,SSE,67.0,B,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,No,No,No,No,Yes,No,No,No,No,No,No,,"No, not notified",No,No,No,No,Yes,No,No,No,No,No,,No
100000042535,1000046537,1000035803,2009-10-25,0857,"Toluene diisocyanate (unspecified isomer)  [Benzene, 1,3-diisocyanatomethyl-] {3200}",02000,325998,No,Yes,No,No,No,No,Yes,No,No,No,No,No,,8.0,a,SE,80.0,C,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,130.0,0.0,0.0,No,No,No,Yes,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",Yes,No,No,No,No,No,No,No,No,No,,No
100000145238,1000046523,1000035782,2012-06-15,0710,"Hydrogen sulfide {42}",03950,32411,Yes,No,No,No,No,Yes,No,No,No,No,No,No,,3.8,a,SW,65.0,,No,No,0,0,0,0,0,0,1000000.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,No,Yes,No,Yes,No,No,No,No,No,No,Yes,,"Notified and Responded",No,Yes,No,Yes,No,No,No,Yes,No,No,,No
100000065225,1000046516,1000035776,2012-01-10,1455,"Ammonia (anhydrous) {494}",00042,311615,No,Yes,No,No,No,No,No,No,No,Yes,No,No,"pressure relief valve",5.0,a,SW,45.0,F,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",Yes,No,No,No,No,No,No,No,No,No,,No
100000150882,1000046444,1000035703,2013-04-07,0830,"Chlorine {1}",00001,311211,No,No,No,Yes,No,No,Yes,No,No,No,No,No,,,,,,,No,Yes,0,0,0,1,0,0,700.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,d,No,No,No,No,No,No,No,No,No,No,No,Unknown,"Notified and Responded",Yes,No,No,No,No,No,No,No,No,No,,No
100000060024,1000046435,1000055258,2015-08-06,0645,"Chlorine {1}",00001,22131,Yes,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,Yes,No,0,0,0,1,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,No,No,No,No,No,No,,"No, not notified",No,No,No,No,No,No,No,No,No,No,"Procedures reviewed with employees and retraining performed",No
100000193364,1000046416,1000035696,2011-02-17,0026,"Ammonia (anhydrous) {252}",00001,311615,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,,,,,,,No,Yes,0,0,0,4,0,0,6032.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,No,No,No,No,No,No,,"Notified and Responded",Yes,No,No,No,No,No,No,No,No,No,"Ammonia piping was raised; lifts limited on height in palletizing; shipping lift equipt with hook to prevent entry; entryways protected by PVC barrier poles.",No
100000022334,1000046386,1000035662,2010-08-10,0958,"Phosgene  [Carbonic dichloride] {1}",00032,325199,Yes,No,No,No,No,No,Yes,No,No,No,No,No,,5.0,a,W,78.0,,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",Yes,No,No,Yes,No,No,No,No,No,No,,No
100000022334,1000046386,1000035661,2009-08-07,0045,"Ammonia (anhydrous) {1200}",00130,325199,Yes,No,No,No,No,No,No,No,No,No,No,No,"refrigeration unit",4.0,a,SSW,87.0,,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,No,No,No,No,No,No,No,No,No,No,No,,"No, not notified",Yes,No,No,No,No,No,No,No,No,No,,No
100000204806,1000046385,1000035660,2013-10-15,1629,,,42469,No,Yes,No,No,No,No,No,No,No,No,No,No,IBC,8.0,,NW,67.0,,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,Yes,,b,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified Only",No,No,No,Yes,No,No,No,No,No,No,,Yes
100000122002,1000046368,1000035622,2013-01-31,1000,"Ammonia (anhydrous) {1}",00001,325414,Yes,No,No,No,No,No,Yes,No,No,No,No,No,,10.0,a,SW,45.0,,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,No,No,No,No,No,No,No,No,No,Yes,,"No, not notified",No,No,Yes,Yes,No,No,No,No,No,No,,No
100000057332,1000046326,1000035604,2003-04-22,1800,"Ammonia (anhydrous) {5}",00001,42491,Yes,No,No,No,No,No,No,No,No,Yes,No,No,,15.4,a,NNW,56.0,,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,No,No,No,No,No,No,,"Notified and Responded",No,No,Yes,Yes,No,No,No,No,No,No,,No
100000033037,1000046324,1000035603,2014-07-24,0450,"Ammonia (anhydrous) {224}",00026,42491,Yes,No,No,No,No,No,No,No,No,No,No,No,"Nurse tank valve",3.0,a,NNE,59.0,D,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,20.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,No,No,No,No,No,No,Vandalism,"Notified and Responded",Yes,No,Yes,Yes,Yes,No,No,No,No,No,,No
100000200374,1000046286,1000035559,2010-04-01,1250,"Ammonia (anhydrous) {12}",00020,42441,No,Yes,No,No,No,No,No,No,No,Yes,No,No,,,,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"Notified and Responded",No,No,No,No,No,No,No,No,No,No,"Valve checkoff list for valve stations",No
100000008172,1000046256,1000035536,2009-01-16,0725,"Ammonia (anhydrous) {709}",00040,312113,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,5.0,a,SE,-7.0,D,No,No,0,0,0,0,0,0,1000.0,0,0.0,0.0,17.0,0.0,1000.0,No,No,No,No,,a,No,No,No,No,No,No,No,No,No,Yes,No,,"Notified and Responded",No,No,No,Yes,No,No,No,No,No,No,,No
100000198458,1000046204,1000035500,2009-11-22,0600,"Ammonia (anhydrous) {269}",00330,31199,No,Yes,No,No,No,No,No,No,No,No,No,No,flange,4.5,a,W,42.0,,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,c,No,No,Yes,No,No,No,No,No,No,No,Yes,,"Notified Only",Yes,No,Yes,No,No,No,No,No,No,No,,No
100000063691,1000046202,1000035498,2011-03-31,0932,"Ammonia (anhydrous) {422}",00100,311999,Yes,No,No,No,No,No,No,No,No,Yes,No,No,,5.0,a,N,55.0,,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,No,No,No,No,No,No,No,No,,"Notified Only",No,No,Yes,Yes,No,No,No,No,No,No,,No
100000138656,1000046191,1000035481,2014-02-20,1245,"Ammonia (anhydrous) {1704}",06000,49312,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,,15.0,a,E,35.0,C,Yes,No,0,0,0,1,0,0,2300000.0,0,0.0,0.0,46.0,0.0,0.0,No,No,No,No,,c,No,No,No,No,No,No,No,No,No,No,No,"Building structure failure","Notified and Responded",No,No,No,No,No,No,No,No,No,No,"Building structure modification",No
100000161978,1000046136,1000040477,2013-08-03,0915,"Ammonia (anhydrous) {95}",00030,31171,Yes,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,No,Yes,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,No,No,No,No,No,No,No,No,,"No, not notified",Yes,No,No,No,No,No,No,No,No,No,,No
100000226659,1000046132,1000052997,2017-08-28,1200,"Ammonia (anhydrous) {76}",00001,31199,Yes,No,No,No,No,Yes,No,No,No,No,No,No,,10.0,a,E,75.0,,Yes,No,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,No,No,Yes,No,No,No,No,No,No,No,,"No, not notified",No,No,Yes,Yes,No,No,No,No,No,No,,No
100000226659,1000046132,1000053620,2017-08-08,1355,"Ammonia (anhydrous) {92}",00001,311999,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,8.0,a,N,72.0,,Yes,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,Yes,No,No,No,No,No,No,No,,"No, not notified",Yes,Yes,No,No,No,No,No,No,No,No,,No
100000226659,1000046132,1000046958,2016-06-17,2318,"Ammonia (anhydrous) {23}",00215,31199,Yes,No,No,No,No,No,No,No,No,No,Yes,No,,0.1,a,E,74.0,,No,No,0,0,0,0,0,0,0.0,0,0.0,0.0,35.0,0.0,0.0,No,No,No,No,,a,No,Yes,No,No,No,No,No,No,No,No,No,,"Notified and Responded",Yes,Yes,Yes,Yes,No,No,No,No,No,No,,No
100000146683,1000046126,1000046717,2016-10-16,0100,"Chlorine {5}",00003,33141,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,8.0,a,NNE,70.0,,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,a,Yes,No,No,Yes,No,No,No,No,No,No,No,,"No, not notified",No,No,Yes,Yes,No,No,No,No,No,No,,No
100000146683,1000046126,1000035856,2014-07-14,1800,"Chlorine {1}",00600,33141,Yes,No,No,No,No,No,No,Yes,No,No,No,No,"fugitive emission from process vessel",8.0,a,,89.0,,No,No,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,d,No,Yes,No,No,No,No,No,No,No,No,No,,"No, not notified",No,No,Yes,No,No,No,No,No,No,No,,No
100000146683,1000046126,1000035466,2012-06-04,1030,"Chlorine {16}",00001,33141,Yes,No,No,No,No,No,No,No,No,No,No,No,"process stack",,,,,,No,Yes,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,c,No,No,No,No,No,Yes,No,No,No,Yes,No,,"No, not notified",No,No,No,No,No,No,No,No,No,Yes,,No
100000146683,1000046126,1000035465,2010-03-30,1420,"Chlorine {1}",00004,33141,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,No,Yes,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,d,No,No,No,No,Yes,No,No,No,No,Yes,No,,"No, not notified",Yes,No,Yes,No,No,No,No,No,No,No,,No
100000146683,1000046126,1000035464,2009-05-22,1240,"Chlorine {1}",00001,33141,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,,c,,,,No,Yes,0,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,,b,No,Yes,No,Yes,No,No,No,No,No,No,No,,"Notified and Responded",No,No,No,Yes,No,No,No,No,No,No,,No
